month,variable,sex,Alberta,British Columbia,Manitoba,New Brunswick,Newfoundland and Labrador,Nova Scotia,Ontario,Prince Edward Island,Quebec,Saskatchewan
1998-09,Part-time employment ,Males,80,132.4,27.5,16.6,9.1,23.8,304.1,3.3,171.2,27.2
1998-10,Employment,Both sexes,1517.5,1869.8,538.1,320.5,199.2,396.9,5502.7,59.2,3287.9,467.6
1998-10,Employment,Females,688.8,873.4,248.1,148.9,90.8,188.1,2552,28.9,1485.9,212.3
1998-10,Employment,Males,828.7,996.4,290,171.6,108.4,208.8,2950.7,30.3,1802.1,255.2
1998-10,Full-time employment,Both sexes,1210.7,1469.6,436.1,269.9,166.6,317.6,4491.7,48.5,2725.9,372
1998-10,Full-time employment,Females,464,604.6,174.2,114.1,67.5,132.9,1844,21.1,1091.9,144.8
1998-10,Full-time employment,Males,746.8,865,261.9,155.8,99.2,184.8,2647.8,27.4,1634,227.2
1998-10,Part-time employment ,Both sexes,306.7,400.2,102,50.6,32.5,79.2,1010.9,10.8,562,95.6
1998-10,Part-time employment ,Females,224.8,268.8,73.9,34.8,23.3,55.2,708,7.8,394,67.5
1998-10,Part-time employment ,Males,82,131.4,28.1,15.8,9.2,24.1,302.9,2.9,168,28.1
1998-11,Employment,Both sexes,1522.1,1877.8,539,322.5,200.2,396.2,5514,59.5,3298.2,469.5
1998-11,Employment,Females,688.1,876,248,149.9,90.9,188.1,2559.6,28.9,1489.4,213.5
1998-11,Employment,Males,834,1001.8,291.1,172.5,109.3,208.1,2954.4,30.6,1808.7,256.1
1998-11,Full-time employment,Both sexes,1223.6,1473,434.6,269.6,168.8,317.9,4490.6,49.4,2724.6,372.7
1998-11,Full-time employment,Females,467.9,603.3,171.9,112.3,69.7,132.8,1840.7,21.9,1090,143.9
1998-11,Full-time employment,Males,755.7,869.8,262.7,157.3,99.1,185.1,2649.9,27.5,1634.7,228.8
1998-11,Part-time employment ,Both sexes,298.5,404.8,104.4,52.9,31.4,78.3,1023.3,10.1,573.6,96.9
1998-11,Part-time employment ,Females,220.2,272.7,76.1,37.6,21.2,55.3,718.9,7,399.5,69.6
1998-11,Part-time employment ,Males,78.3,132,28.3,15.3,10.2,22.9,304.4,3.1,174.1,27.3
1998-12,Employment,Both sexes,1521.5,1859.3,539.4,325.2,197.2,397.8,5525.7,59,3305.3,469.6
1998-12,Employment,Females,691.9,872.1,249,150.6,91.3,185.7,2561.9,28.4,1491.7,213.2
1998-12,Employment,Males,829.6,987.2,290.4,174.6,105.9,212.1,2963.8,30.7,1813.6,256.4
1998-12,Full-time employment,Both sexes,1219.6,1471.5,430.2,270.8,167.8,317.6,4494.6,48.5,2707.9,370.4
1998-12,Full-time employment,Females,471,604.9,168.9,112.3,70.5,129.5,1832.5,21,1075.9,142.3
1998-12,Full-time employment,Males,748.6,866.6,261.4,158.5,97.2,188,2662.1,27.5,1632,228.1
1998-12,Part-time employment ,Both sexes,301.9,387.7,109.2,54.4,29.4,80.2,1031.1,10.5,597.4,99.2
1998-12,Part-time employment ,Females,221,267.2,80.2,38.3,20.7,56.1,729.4,7.3,415.8,70.9
1998-12,Part-time employment ,Males,81,120.6,29,16.1,8.7,24.1,301.7,3.2,181.6,28.3
1999-01,Employment,Both sexes,1528.2,1891.3,537.2,325.4,198.3,401.1,5554,59.1,3312.3,466.4
1999-01,Employment,Females,693.8,882.2,248,150.4,90.7,187.6,2575.9,28.3,1491.6,213.2
1999-01,Employment,Males,834.4,1009.1,289.2,175,107.6,213.5,2978.2,30.9,1820.7,253.2
1999-01,Full-time employment,Both sexes,1235.9,1494.2,431,273.5,169.9,322.4,4509.2,48.7,2737.1,370.3
1999-01,Full-time employment,Females,477.4,617.5,170.3,113.7,70.7,131.5,1843.4,21,1086.9,144.1
1999-01,Full-time employment,Males,758.5,876.7,260.7,159.8,99.2,190.9,2665.8,27.7,1650.2,226.2
1999-01,Part-time employment ,Both sexes,292.3,397.1,106.3,51.9,28.3,78.6,1044.8,10.4,575.2,96.1
1999-01,Part-time employment ,Females,216.4,264.7,77.8,36.7,19.9,56,732.5,7.3,404.7,69.1
1999-01,Part-time employment ,Males,75.9,132.4,28.5,15.2,8.4,22.6,312.4,3.1,170.6,27
1999-02,Employment,Both sexes,1530.4,1886.3,539.7,326,201.5,399.4,5557.7,59.1,3297.5,465.7
1999-02,Employment,Females,694.4,880.7,248.1,150.2,93.8,187.4,2574.5,28.4,1484.3,213.2
1999-02,Employment,Males,836,1005.5,291.6,175.8,107.7,212.1,2983.2,30.6,1813.2,252.5
1999-02,Full-time employment,Both sexes,1231.9,1489.2,428.7,274.6,170.9,322.3,4536.4,49,2742.8,366.5
1999-02,Full-time employment,Females,473.7,614.6,170.4,113.1,72.5,134.4,1868.4,21.3,1096.2,143.6
1999-02,Full-time employment,Males,758.2,874.6,258.3,161.5,98.3,187.9,2668,27.7,1646.6,222.9
1999-02,Part-time employment ,Both sexes,298.5,397.1,111,51.4,30.7,77.1,1021.3,10.1,554.7,99.2
1999-02,Part-time employment ,Females,220.7,266.2,77.7,37.1,21.3,53,706,7.2,388.1,69.6
1999-02,Part-time employment ,Males,77.8,130.9,33.3,14.4,9.4,24.1,315.3,2.9,166.7,29.6
1999-03,Employment,Both sexes,1532.7,1890.8,540.5,326.3,197.8,397.5,5584.8,58.7,3285.1,464.4
1999-03,Employment,Females,696.2,877.5,247.8,151.2,92,187.3,2579.9,28.3,1481,211.9
1999-03,Employment,Males,836.4,1013.4,292.7,175.1,105.8,210.2,3004.8,30.4,1804.1,252.6
1999-03,Full-time employment,Both sexes,1238.5,1482.7,432.7,273.5,168.5,317.6,4578.4,48.8,2734.3,368.6
1999-03,Full-time employment,Females,480.3,604.4,171,113.7,71.3,131.8,1883.8,21.8,1098.7,145.1
1999-03,Full-time employment,Males,758.2,878.4,261.7,159.8,97.3,185.8,2694.6,27,1635.6,223.6
1999-03,Part-time employment ,Both sexes,294.2,408.1,107.9,52.8,29.3,79.9,1006.3,9.9,550.8,95.8
1999-03,Part-time employment ,Females,215.9,273.1,76.8,37.5,20.8,55.4,696.1,6.5,382.3,66.8
1999-03,Part-time employment ,Males,78.3,135,31,15.3,8.5,24.5,310.2,3.4,168.5,29
1999-04,Employment,Both sexes,1532.4,1890.8,539.5,324.7,196.5,402.6,5600,59.7,3302.8,467.5
1999-04,Employment,Females,695.3,884.3,247.9,149.9,91.1,188.1,2590.4,28.2,1474.7,214.3
1999-04,Employment,Males,837.1,1006.5,291.6,174.8,105.4,214.6,3009.6,31.5,1828.1,253.2
1999-04,Full-time employment,Both sexes,1239.2,1486.8,433.8,274.4,168.7,321.6,4574,49,2773.1,372.9
1999-04,Full-time employment,Females,485.7,610.6,173.7,113.2,71.6,131.4,1871.1,21.1,1111.7,148.6
1999-04,Full-time employment,Males,753.5,876.2,260.1,161.1,97.1,190.2,2702.9,27.9,1661.3,224.3
1999-04,Part-time employment ,Both sexes,293.2,404,105.7,50.3,27.8,81.1,1026,10.7,529.7,94.6
1999-04,Part-time employment ,Females,209.6,273.7,74.2,36.7,19.5,56.7,719.3,7.1,363,65.7
1999-04,Part-time employment ,Males,83.6,130.3,31.5,13.6,8.3,24.4,306.7,3.6,166.8,28.9
1999-05,Employment,Both sexes,1535.3,1882.2,541.9,327,202.7,404.8,5628.4,59.7,3306.2,464.5
1999-05,Employment,Females,700,878.1,249.3,151,93.7,189.5,2594.9,28.3,1486.7,213.6
1999-05,Employment,Males,835.3,1004.2,292.6,176,108.9,215.3,3033.5,31.4,1819.5,250.9
1999-05,Full-time employment,Both sexes,1236.9,1484.3,434.6,276.6,171.9,325.1,4622.7,49.1,2761.1,369.2
1999-05,Full-time employment,Females,485.6,608,173.6,113.7,72,133.9,1889.9,21.4,1113.6,148
1999-05,Full-time employment,Males,751.3,876.3,261.1,162.8,100,191.2,2732.9,27.7,1647.5,221.3
1999-05,Part-time employment ,Both sexes,298.4,397.9,107.3,50.4,30.7,79.7,1005.7,10.6,545.1,95.3
1999-05,Part-time employment ,Females,214.4,270.1,75.7,37.2,21.8,55.6,705,6.9,373.1,65.7
1999-05,Part-time employment ,Males,84,127.9,31.5,13.2,9,24.1,300.6,3.7,172,29.6
1999-06,Employment,Both sexes,1548.7,1888.2,543.8,323.5,200.3,405.3,5623,60.6,3308.2,471.3
1999-06,Employment,Females,704.2,883.9,249.8,149.4,92.8,191.2,2588.8,28.8,1494.4,214.9
1999-06,Employment,Males,844.4,1004.3,294.1,174.1,107.6,214,3034.2,31.8,1813.8,256.4
1999-06,Full-time employment,Both sexes,1253.5,1470.6,437.2,271,168.7,323.7,4612.1,50.5,2760.7,373.5
1999-06,Full-time employment,Females,487.9,599.1,174,112,71,134.5,1880.7,22.3,1116.2,146.9
1999-06,Full-time employment,Males,765.6,871.4,263.2,159,97.7,189.2,2731.3,28.2,1644.4,226.6
1999-06,Part-time employment ,Both sexes,295.2,417.6,106.6,52.5,31.6,81.6,1010.9,10.1,547.5,97.8
1999-06,Part-time employment ,Females,216.4,284.7,75.7,37.4,21.8,56.8,708,6.6,378.2,68
1999-06,Part-time employment ,Males,78.8,132.9,30.9,15.1,9.9,24.8,302.9,3.5,169.4,29.8
1999-07,Employment,Both sexes,1552.7,1889.7,540.8,325.9,204.3,403.9,5654.4,60.9,3327.3,471
1999-07,Employment,Females,706.8,880.7,249.3,151.5,95.5,190.8,2611.3,29.1,1505.2,213.9
1999-07,Employment,Males,845.9,1009,291.6,174.4,108.7,213.1,3043.1,31.9,1822,257.2
1999-07,Full-time employment,Both sexes,1256.2,1463.9,434,271.6,170.2,324.5,4629.9,51.1,2782,371.1
1999-07,Full-time employment,Females,495.4,589.3,175.5,112,70.9,136.3,1895.1,22.1,1140.9,144.5
1999-07,Full-time employment,Males,760.8,874.6,258.5,159.6,99.3,188.2,2734.7,29,1641,226.6
1999-07,Part-time employment ,Both sexes,296.5,425.7,106.9,54.3,34.1,79.4,1024.5,9.9,545.3,99.9
1999-07,Part-time employment ,Females,211.4,291.4,73.8,39.5,24.7,54.5,716.1,6.9,364.3,69.4
1999-07,Part-time employment ,Males,85.1,134.3,33.1,14.8,9.5,24.9,308.4,2.9,181,30.6
1999-08,Employment,Both sexes,1552,1897.1,544,326,202.4,404.6,5665.4,60.8,3328,471.6
1999-08,Employment,Females,707.9,889.1,250.4,151.2,94.6,190.8,2615.6,29,1510.9,214.9
1999-08,Employment,Males,844,1008,293.5,174.8,107.7,213.8,3049.8,31.8,1817,256.7
1999-08,Full-time employment,Both sexes,1251,1482,432.9,273,168.9,329.3,4640.2,50.8,2764.5,376.5
1999-08,Full-time employment,Females,489.2,604,173.9,112.8,71.3,139.2,1895.1,22.4,1126,149.4
1999-08,Full-time employment,Males,761.8,878,259,160.3,97.6,190.1,2745.1,28.4,1638.4,227.1
1999-08,Part-time employment ,Both sexes,301,415.2,111.1,52.9,33.5,75.4,1025.3,10,563.5,95.1
1999-08,Part-time employment ,Females,218.7,285.1,76.6,38.5,23.3,51.6,720.5,6.6,384.9,65.5
1999-08,Part-time employment ,Males,82.3,130,34.5,14.5,10.1,23.8,304.7,3.4,178.6,29.6
1999-09,Employment,Both sexes,1548.9,1904.5,542.9,326.8,202.8,405.8,5671.9,59.9,3337.4,473.8
1999-09,Employment,Females,702.6,891.5,250,153.1,93.7,191.7,2611.8,28.3,1509.6,217.2
1999-09,Employment,Males,846.3,1013,292.9,173.7,109,214,3060.2,31.5,1827.9,256.6
1999-09,Full-time employment,Both sexes,1261.2,1493.1,437.2,270.4,168.1,334.6,4669.1,50.1,2753.2,379.3
1999-09,Full-time employment,Females,491.1,604.8,175.2,113.9,70.3,143.4,1913.9,21.9,1118,150.8
1999-09,Full-time employment,Males,770,888.3,262,156.5,97.8,191.1,2755.1,28.2,1635.2,228.5
1999-09,Part-time employment ,Both sexes,287.7,411.4,105.7,56.4,34.7,71.2,1002.9,9.8,584.2,94.4
1999-09,Part-time employment ,Females,211.4,286.7,74.8,39.2,23.4,48.3,697.8,6.4,391.6,66.3
1999-09,Part-time employment ,Males,76.3,124.6,30.9,17.2,11.3,22.9,305.1,3.4,192.6,28.1
1999-10,Employment,Both sexes,1555.4,1890.5,542.6,325.1,203.9,405.2,5694.6,61.3,3362.8,473.3
1999-10,Employment,Females,699.5,874.4,249.8,150.9,94.8,191.1,2633.4,28.9,1515.6,216.1
1999-10,Employment,Males,855.9,1016.1,292.8,174.2,109.1,214.1,3061.2,32.5,1847.3,257.1
1999-10,Full-time employment,Both sexes,1256.7,1488.6,439.4,271.1,171.7,331.8,4684,51.3,2789.7,380.2
1999-10,Full-time employment,Females,485.9,596.5,175.7,112.9,71.9,139.6,1927.3,22.5,1124.6,150.8
1999-10,Full-time employment,Males,770.7,892.1,263.6,158.2,99.8,192.2,2756.7,28.8,1665.1,229.4
1999-10,Part-time employment ,Both sexes,298.7,402,103.2,54,32.2,73.3,1010.5,10,573.2,93.1
1999-10,Part-time employment ,Females,213.6,278,74,38.1,22.9,51.5,706.1,6.3,391,65.4
1999-10,Part-time employment ,Males,85.1,124,29.2,15.9,9.3,21.9,304.5,3.7,182.2,27.7
1999-11,Employment,Both sexes,1554.4,1904.4,545.3,327.9,205.5,406.5,5685.6,61.9,3385.8,471.9
1999-11,Employment,Females,700.9,886.2,251.2,150.7,93.8,192.4,2619,29.5,1522.8,216
1999-11,Employment,Males,853.5,1018.3,294.1,177.2,111.8,214.2,3066.6,32.5,1863.1,255.8
1999-11,Full-time employment,Both sexes,1260.4,1502.3,442.1,274.9,173.9,331.4,4703.1,51.2,2808.3,375.8
1999-11,Full-time employment,Females,494.2,604.8,177.3,113.5,72.5,139.8,1936.2,22.4,1134.6,146.9
1999-11,Full-time employment,Males,766.2,897.5,264.8,161.4,101.3,191.6,2766.9,28.8,1673.7,228.9
1999-11,Part-time employment ,Both sexes,294.1,402.2,103.2,53,31.7,75.1,982.5,10.7,577.5,96
1999-11,Part-time employment ,Females,206.7,281.4,73.9,37.2,21.3,52.6,682.8,7.1,388.2,69.1
1999-11,Part-time employment ,Males,87.3,120.7,29.3,15.8,10.4,22.5,299.7,3.7,189.4,26.9
1999-12,Employment,Both sexes,1561.5,1917,543.7,326.2,206.1,407,5719.8,62.3,3392.5,475.2
1999-12,Employment,Females,697.5,888.2,248.9,150.8,95.1,192,2625.4,29.8,1531.7,218.4
1999-12,Employment,Males,864,1028.8,294.8,175.4,111,215,3094.4,32.6,1860.8,256.8
1999-12,Full-time employment,Both sexes,1267.5,1523.3,443.5,272.4,172.2,335.8,4710,51.9,2822.6,379
1999-12,Full-time employment,Females,486.8,620.5,177.2,112.5,70.8,142.1,1932.6,23.1,1146.2,148.3
1999-12,Full-time employment,Males,780.7,902.8,266.4,159.9,101.4,193.8,2777.5,28.9,1676.4,230.8
1999-12,Part-time employment ,Both sexes,294,393.6,100.1,53.9,33.9,71.2,1009.7,10.4,569.9,96.2
1999-12,Part-time employment ,Females,210.7,267.7,71.7,38.3,24.3,49.9,692.8,6.7,385.5,70.1
1999-12,Part-time employment ,Males,83.3,125.9,28.4,15.6,9.6,21.2,316.9,3.7,184.4,26
2000-01,Employment,Both sexes,1568.8,1926.4,549.2,328.3,199.3,412.8,5731.9,63,3396.2,476.8
2000-01,Employment,Females,704.6,897.1,252.7,152.4,93.9,195.6,2638.7,30,1533.7,219.3
2000-01,Employment,Males,864.2,1029.3,296.5,175.8,105.4,217.3,3093.2,33.1,1862.5,257.4
2000-01,Full-time employment,Both sexes,1270.4,1531.3,447.9,275.2,166.9,337.1,4723,52.9,2822.3,380
2000-01,Full-time employment,Females,491.3,615.3,180.6,114.7,71.2,142.6,1943.3,23.5,1144.8,150
2000-01,Full-time employment,Males,779,916,267.3,160.5,95.7,194.4,2779.7,29.3,1677.5,230
2000-01,Part-time employment ,Both sexes,298.4,395.1,101.4,53.1,32.4,75.8,1008.9,10.2,573.9,96.8
2000-01,Part-time employment ,Females,213.3,281.7,72.1,37.8,22.7,52.9,695.3,6.4,389,69.3
2000-01,Part-time employment ,Males,85.1,113.4,29.2,15.4,9.7,22.8,313.5,3.7,185,27.5
2000-02,Employment,Both sexes,1575.4,1935.4,547.4,327.6,199,411.3,5745.3,62.7,3390.6,477.5
2000-02,Employment,Females,704.8,902.7,252.3,151.7,93.3,194.9,2652.9,29.8,1535.8,218.9
2000-02,Employment,Males,870.6,1032.7,295.1,175.9,105.7,216.4,3092.4,32.9,1854.8,258.5
2000-02,Full-time employment,Both sexes,1282.9,1535.9,449.2,276,168.3,332.3,4729.9,52.5,2816.9,383.3
2000-02,Full-time employment,Females,494.8,614.4,182.2,114.8,72.3,139.7,1950.5,23.4,1143.3,150.9
2000-02,Full-time employment,Males,788.1,921.5,267.1,161.2,96.1,192.6,2779.4,29.1,1673.6,232.4
2000-02,Part-time employment ,Both sexes,292.5,399.5,98.2,51.7,30.7,79,1015.4,10.2,573.7,94.1
2000-02,Part-time employment ,Females,210,288.3,70.1,37,21,55.3,702.4,6.4,392.4,68.1
2000-02,Part-time employment ,Males,82.5,111.2,28.1,14.7,9.6,23.8,313,3.8,181.3,26.1
2000-03,Employment,Both sexes,1580.2,1926.2,548.1,327.6,199.8,413.5,5774.9,63.2,3387.1,477
2000-03,Employment,Females,708.5,900.6,253,152.4,93.6,195.7,2660.4,30.6,1530.9,218.2
2000-03,Employment,Males,871.7,1025.6,295.1,175.2,106.2,217.8,3114.5,32.6,1856.2,258.7
2000-03,Full-time employment,Both sexes,1285.2,1528.2,446.2,276.8,168.4,331.1,4764.7,52,2826.4,382.4
2000-03,Full-time employment,Females,499.3,612.2,180.2,116.2,72,139.4,1969.6,23.1,1153.3,151.1
2000-03,Full-time employment,Males,785.9,916,266,160.5,96.5,191.7,2795.1,28.9,1673.1,231.3
2000-03,Part-time employment ,Both sexes,295,398,101.9,50.8,31.4,82.4,1010.2,11.2,560.7,94.5
2000-03,Part-time employment ,Females,209.2,288.4,72.8,36.2,21.7,56.3,690.8,7.4,377.6,67.1
2000-03,Part-time employment ,Males,85.9,109.5,29.1,14.6,9.7,26,319.4,3.7,183.1,27.4
2000-04,Employment,Both sexes,1582.8,1920.9,554.6,331.2,200.9,413.8,5786.8,63.6,3392,476.1
2000-04,Employment,Females,712.6,896.7,255.5,153.8,94.1,196,2662.6,30.4,1533.8,217.6
2000-04,Employment,Males,870.2,1024.3,299.1,177.4,106.8,217.7,3124.2,33.2,1858.2,258.4
2000-04,Full-time employment,Both sexes,1283.6,1523.5,448.9,279.7,170.2,336.2,4743.9,52.9,2813,382.5
2000-04,Full-time employment,Females,497.6,615.8,180.7,117,71.5,142.4,1964,23.5,1149.6,151.8
2000-04,Full-time employment,Males,786,907.6,268.2,162.8,98.7,193.8,2779.9,29.4,1663.4,230.7
2000-04,Part-time employment ,Both sexes,299.2,397.5,105.7,51.5,30.6,77.5,1042.9,10.7,579,93.6
2000-04,Part-time employment ,Females,214.9,280.8,74.7,36.9,22.6,53.6,698.6,6.9,384.3,65.8
2000-04,Part-time employment ,Males,84.3,116.6,30.9,14.6,8.1,23.9,344.4,3.8,194.8,27.7
2000-05,Employment,Both sexes,1582.1,1931.4,552.2,328.1,197.9,411.3,5783.5,63.3,3409.8,476.6
2000-05,Employment,Females,709.7,898.9,255.7,153.3,91.7,196.5,2674.3,30.6,1550.9,218
2000-05,Employment,Males,872.4,1032.5,296.6,174.8,106.2,214.9,3109.3,32.7,1858.9,258.6
2000-05,Full-time employment,Both sexes,1292.4,1535.6,446.5,278.2,169,334,4745.1,53.3,2837.8,384.8
2000-05,Full-time employment,Females,497.1,621.2,180,116.4,70.4,142.6,1970.8,24.2,1164.2,154.1
2000-05,Full-time employment,Males,795.3,914.4,266.5,161.8,98.6,191.3,2774.3,29.1,1673.6,230.7
2000-05,Part-time employment ,Both sexes,289.7,395.8,105.7,49.9,29,77.4,1038.4,10,572,91.8
2000-05,Part-time employment ,Females,212.6,277.8,75.6,36.9,21.3,53.8,703.4,6.4,386.7,63.9
2000-05,Part-time employment ,Males,77.2,118,30.1,13.1,7.6,23.5,335,3.6,185.4,27.9
2000-06,Employment,Both sexes,1575,1934.4,552.9,329,196.3,412.2,5800.1,62.3,3411.7,473
2000-06,Employment,Females,705.7,902.4,254.7,155.2,92.2,195.4,2691.9,30.4,1561.5,217
2000-06,Employment,Males,869.4,1032,298.2,173.8,104,216.8,3108.1,32,1850.2,255.9
2000-06,Full-time employment,Both sexes,1286.1,1518.5,450.8,277.5,167,337.1,4747.5,52,2858.8,379.6
2000-06,Full-time employment,Females,496.7,608.3,185.1,116.4,71.2,142.9,1970.5,23.3,1179.2,152.4
2000-06,Full-time employment,Males,789.4,910.2,265.7,161.1,95.9,194.2,2776.9,28.7,1679.6,227.2
2000-06,Part-time employment ,Both sexes,288.9,415.8,102.1,51.5,29.3,75.1,1052.6,10.3,552.9,93.4
2000-06,Part-time employment ,Females,209,294,69.6,38.8,21.1,52.5,721.4,7.1,382.3,64.6
2000-06,Part-time employment ,Males,79.9,121.8,32.5,12.7,8.2,22.7,331.2,3.3,170.6,28.8
2000-07,Employment,Both sexes,1572.4,1913.4,552.3,332.7,196,413.2,5828.8,62.4,3407,472.1
2000-07,Employment,Females,700.5,884.3,255.7,157.8,91.7,197.2,2713.4,30.7,1539.2,218.6
2000-07,Employment,Males,871.9,1029.1,296.7,174.8,104.3,216,3115.5,31.7,1867.8,253.5
2000-07,Full-time employment,Both sexes,1284.3,1522.3,451.7,281.5,170.2,339.4,4765.2,52.3,2834.8,378
2000-07,Full-time employment,Females,489.9,613.6,184,119.1,73.5,145.4,1983.8,23.7,1156.3,153.1
2000-07,Full-time employment,Males,794.3,908.7,267.7,162.4,96.6,194,2781.4,28.6,1678.5,224.8
2000-07,Part-time employment ,Both sexes,288.2,391.2,100.7,51.2,25.8,73.8,1063.7,10.1,572.2,94.1
2000-07,Part-time employment ,Females,210.6,270.8,71.7,38.7,18.2,51.8,729.6,7,382.9,65.4
2000-07,Part-time employment ,Males,77.6,120.4,29,12.5,7.7,22,334.1,3.1,189.3,28.7
2000-08,Employment,Both sexes,1575.2,1927.1,558.1,335.6,197.6,409.5,5829.9,62.1,3407.8,467.5
2000-08,Employment,Females,708.9,891.2,260.7,157.6,92.6,197.2,2710.6,30.1,1543.7,214.4
2000-08,Employment,Males,866.3,1035.9,297.3,178,105,212.3,3119.3,32,1864.1,253
2000-08,Full-time employment,Both sexes,1292.6,1528.6,453.1,285.3,170.5,334.5,4767.2,51.5,2822.5,376.5
2000-08,Full-time employment,Females,505.1,613.5,186.2,119.8,72.4,143.2,1980.1,22.6,1159.7,152.2
2000-08,Full-time employment,Males,787.5,915,267,165.6,98.1,191.3,2787.2,28.9,1662.8,224.3
2000-08,Part-time employment ,Both sexes,282.6,398.5,104.9,50.3,27.1,74.9,1062.7,10.7,585.3,91
2000-08,Part-time employment ,Females,203.8,277.7,74.6,37.9,20.2,54,730.5,7.6,383.9,62.2
2000-08,Part-time employment ,Males,78.8,120.9,30.4,12.4,6.9,20.9,332.1,3.1,201.4,28.8
2000-09,Employment,Both sexes,1587.9,1933.7,555.7,336.2,200.8,409.7,5846.4,63.5,3410.1,468.3
2000-09,Employment,Females,711.6,904.1,255.2,159.1,95,195.2,2712.7,31.1,1547.8,212.8
2000-09,Employment,Males,876.3,1029.6,300.4,177.1,105.8,214.5,3133.7,32.4,1862.2,255.5
2000-09,Full-time employment,Both sexes,1298.8,1535.1,449.4,283.7,171.4,329.5,4769,52.8,2813.9,378.2
2000-09,Full-time employment,Females,505.2,623.2,181,118.6,73.2,139.6,1971.6,23.8,1146.6,150.8
2000-09,Full-time employment,Males,793.7,911.9,268.4,165,98.2,189.9,2797.4,29,1667.3,227.4
2000-09,Part-time employment ,Both sexes,289.1,398.6,106.2,52.6,29.5,80.2,1077.3,10.7,596.2,90.1
2000-09,Part-time employment ,Females,206.4,280.9,74.2,40.5,21.9,55.7,741,7.3,401.2,61.9
2000-09,Part-time employment ,Males,82.7,117.7,32,12.1,7.6,24.5,336.3,3.4,194.9,28.2
2000-10,Employment,Both sexes,1595.3,1939.2,552.9,334.5,201.1,407.9,5876.4,62.5,3395.6,470
2000-10,Employment,Females,719.5,907.1,253.3,158.7,96.2,191.9,2722.5,30.6,1543.5,214.5
2000-10,Employment,Males,875.8,1032.1,299.6,175.7,105,216,3153.9,31.9,1852,255.5
2000-10,Full-time employment,Both sexes,1311.5,1545.7,445.2,284.9,169.9,334.4,4802.9,52.1,2813.2,379
2000-10,Full-time employment,Females,512.2,628.8,177.5,122,73.6,140.9,1986,23.7,1152.1,152.1
2000-10,Full-time employment,Males,799.4,916.9,267.8,163,96.2,193.5,2817,28.5,1661.1,226.8
2000-10,Part-time employment ,Both sexes,283.8,393.5,107.7,49.5,31.3,73.5,1073.4,10.4,582.4,91
2000-10,Part-time employment ,Females,207.4,278.3,75.8,36.8,22.5,51,736.5,7,391.5,62.3
2000-10,Part-time employment ,Males,76.4,115.2,31.9,12.8,8.7,22.5,336.9,3.4,190.9,28.7
2000-11,Employment,Both sexes,1605,1941.3,551,335,200.4,408.8,5891.1,61.5,3406.3,471
2000-11,Employment,Females,723.2,907.6,252,158.8,94.1,193.4,2742.4,30,1539.9,215.2
2000-11,Employment,Males,881.8,1033.6,299,176.1,106.3,215.5,3148.8,31.5,1866.3,255.8
2000-11,Full-time employment,Both sexes,1313.9,1545.9,442.7,284.5,169.8,337.6,4822.2,51.7,2854.7,380.4
2000-11,Full-time employment,Females,512.2,631.1,179,121.9,72.5,142.2,2012.1,23.4,1170.8,153.2
2000-11,Full-time employment,Males,801.8,914.8,263.7,162.6,97.3,195.4,2810.1,28.3,1684,227.2
2000-11,Part-time employment ,Both sexes,291.1,395.3,108.3,50.4,30.6,71.2,1068.9,9.8,551.5,90.6
2000-11,Part-time employment ,Females,211,276.5,73,36.9,21.6,51.2,730.3,6.6,369.1,62
2000-11,Part-time employment ,Males,80,118.8,35.3,13.5,9,20.1,338.6,3.2,182.4,28.6
2000-12,Employment,Both sexes,1609.1,1948.4,552.6,334.1,198.9,415.2,5902.1,63.2,3427.1,469.4
2000-12,Employment,Females,725.3,910.4,251.8,157.1,93.3,194.7,2745.7,30.3,1541.4,212.1
2000-12,Employment,Males,883.8,1038,300.8,176.9,105.5,220.5,3156.4,32.9,1885.7,257.3
2000-12,Full-time employment,Both sexes,1308.2,1558.3,441.3,284.5,169.3,340,4852.3,53.2,2832.8,380
2000-12,Full-time employment,Females,507.3,636.7,175.7,121.5,72.4,142.3,2037.1,23.6,1145.6,149.9
2000-12,Full-time employment,Males,800.9,921.6,265.6,163,96.8,197.7,2815.2,29.7,1687.2,230.1
2000-12,Part-time employment ,Both sexes,300.8,390.1,111.4,49.6,29.6,75.2,1049.8,10,594.3,89.4
2000-12,Part-time employment ,Females,218,273.6,76.1,35.6,20.9,52.4,708.6,6.7,395.8,62.1
2000-12,Part-time employment ,Males,82.8,116.5,35.2,13.9,8.7,22.8,341.2,3.3,198.5,27.2
